,site,day,date,start_time,end_time,flow,cong,dsat,ObjectId
629023,N02111K,TU,08/02/2022,2022/11/07 12:45:00+00,13:00,0.1656686626746507,0.0,0.037037037037037035,629024
629027,N02111K,TU,08/02/2022,2022/11/07 13:45:00+00,14:00,0.1437125748502994,0.0,0.012345679012345678,629028
629032,N02111K,TU,08/02/2022,2022/11/07 15:00:00+00,15:15,0.43313373253493015,0.5,0.09876543209876543,629033
629035,N02111K,TU,08/02/2022,2022/11/07 15:45:00+00,16:00,0.5389221556886228,0.75,0.07407407407407407,629036
629036,N02111K,TU,08/02/2022,2022/11/07 16:00:00+00,16:15,0.4111776447105788,0.5,0.08641975308641975,629037
629037,N02111K,TU,08/02/2022,2022/11/07 16:15:00+00,16:30,0.4251497005988024,0.5,0.19753086419753085,629038
629038,N02111K,TU,08/02/2022,2022/11/07 16:30:00+00,16:45,0.48502994011976047,0.5,0.09876543209876543,629039
629039,N02111K,TU,08/02/2022,2022/11/07 16:45:00+00,17:00,0.40718562874251496,0.25,0.12345679012345678,629040
629040,N02111K,TU,08/02/2022,2022/11/07 17:00:00+00,17:15,0.3712574850299401,0.5,0.06172839506172839,629041
629041,N02111K,TU,08/02/2022,2022/11/07 17:15:00+00,17:30,0.49700598802395207,0.5,0.18518518518518517,629042
629042,N02111K,TU,08/02/2022,2022/11/07 17:30:00+00,17:45,0.2435129740518962,0.5,0.07407407407407407,629043
629043,N02111K,TU,08/02/2022,2022/11/07 17:45:00+00,18:00,0.3852295409181637,0.5,0.08641975308641975,629044
629044,N02111K,TU,08/02/2022,2022/11/07 18:00:00+00,18:15,0.26746506986027946,0.75,0.1111111111111111,629045
629045,N02111K,TU,08/02/2022,2022/11/07 18:15:00+00,18:30,0.3193612774451098,0.25,0.09876543209876543,629046
629047,N02111K,TU,08/02/2022,2022/11/07 18:45:00+00,19:00,0.09181636726546906,0.0,0.024691358024691357,629048
629049,N02111K,TU,08/02/2022,2022/11/07 19:15:00+00,19:30,0.08782435129740519,0.0,0.0,629050
629050,N02111K,TU,08/02/2022,2022/11/07 19:30:00+00,19:45,0.09181636726546906,0.0,0.0,629051
629051,N02111K,TU,08/02/2022,2022/11/07 19:45:00+00,20:00,0.17165668662674652,0.0,0.04938271604938271,629052
629059,N02111K,SA,05/02/2022,2022/11/07 19:30:00+00,19:45,0.1536926147704591,0.25,0.0,629060
629164,N02111K,SA,05/02/2022,2022/11/07 09:00:00+00,09:15,0.13972055888223553,0.25,0.0,629165
629173,N02111K,SA,05/02/2022,2022/11/07 11:15:00+00,11:30,0.1277445109780439,0.0,0.012345679012345678,629174
629176,N02111K,SA,05/02/2022,2022/11/07 12:00:00+00,12:15,0.20359281437125748,0.0,0.024691358024691357,629177
629180,N02111K,SA,05/02/2022,2022/11/07 13:00:00+00,13:15,0.2694610778443114,0.0,0.037037037037037035,629181
629181,N02111K,SA,05/02/2022,2022/11/07 13:15:00+00,13:30,0.3592814371257485,0.0,0.06172839506172839,629182
629188,N02111K,SA,05/02/2022,2022/11/07 15:00:00+00,15:15,0.13572854291417166,0.25,0.037037037037037035,629189
629191,N02111K,SA,05/02/2022,2022/11/07 15:45:00+00,16:00,0.08782435129740519,0.0,0.0,629192
629195,N02111K,SA,05/02/2022,2022/11/07 16:45:00+00,17:00,0.14171656686626746,0.25,0.012345679012345678,629196
629203,N02111K,WE,09/02/2022,2022/11/07 10:15:00+00,10:30,0.10379241516966067,0.0,0.0,629204
629205,N02111K,WE,09/02/2022,2022/11/07 10:45:00+00,11:00,0.1277445109780439,0.25,0.0,629206
629211,N02111K,WE,09/02/2022,2022/11/07 12:00:00+00,12:15,0.17365269461077845,0.0,0.037037037037037035,629212
629213,N02111K,WE,09/02/2022,2022/11/07 12:30:00+00,12:45,0.1377245508982036,0.0,0.012345679012345678,629214
629214,N02111K,WE,09/02/2022,2022/11/07 12:45:00+00,13:00,0.14171656686626746,0.0,0.0,629215
629218,N02111K,WE,09/02/2022,2022/11/07 13:45:00+00,14:00,0.16966067864271456,0.5,0.024691358024691357,629219
629219,N02111K,WE,09/02/2022,2022/11/07 14:00:00+00,14:15,0.27944111776447106,0.5,0.012345679012345678,629220
629220,N02111K,WE,09/02/2022,2022/11/07 14:15:00+00,14:30,0.3413173652694611,0.0,0.07407407407407407,629221
629222,N02111K,WE,09/02/2022,2022/11/07 14:45:00+00,15:00,0.2654690618762475,0.5,0.012345679012345678,629223
629223,N02111K,WE,09/02/2022,2022/11/07 15:00:00+00,15:15,0.3932135728542914,0.25,0.07407407407407407,629224
629224,N02111K,WE,09/02/2022,2022/11/07 15:15:00+00,15:30,0.26147704590818366,0.25,0.06172839506172839,629225
629225,N02111K,WE,09/02/2022,2022/11/07 15:30:00+00,15:45,0.2834331337325349,0.0,0.08641975308641975,629226
629226,N02111K,WE,09/02/2022,2022/11/07 15:45:00+00,16:00,0.20958083832335328,0.0,0.012345679012345678,629227
629227,N02111K,WE,09/02/2022,2022/11/07 16:00:00+00,16:15,0.21157684630738524,0.0,0.024691358024691357,629228
629228,N02111K,WE,09/02/2022,2022/11/07 16:15:00+00,16:30,0.34530938123752497,0.25,0.08641975308641975,629229
629229,N02111K,WE,09/02/2022,2022/11/07 16:30:00+00,16:45,0.3592814371257485,0.75,0.12345679012345678,629230
629230,N02111K,WE,09/02/2022,2022/11/07 16:45:00+00,17:00,0.3193612774451098,0.5,0.1111111111111111,629231
629231,N02111K,WE,09/02/2022,2022/11/07 17:00:00+00,17:15,0.4630738522954092,0.5,0.07407407407407407,629232
629232,N02111K,WE,09/02/2022,2022/11/07 17:15:00+00,17:30,0.36127744510978044,0.5,0.06172839506172839,629233
629233,N02111K,WE,09/02/2022,2022/11/07 17:30:00+00,17:45,0.2155688622754491,0.25,0.04938271604938271,629234
629234,N02111K,WE,09/02/2022,2022/11/07 17:45:00+00,18:00,0.26746506986027946,0.25,0.06172839506172839,629235
629235,N02111K,WE,09/02/2022,2022/11/07 18:00:00+00,18:15,0.2694610778443114,0.0,0.012345679012345678,629236
629236,N02111K,WE,09/02/2022,2022/11/07 18:15:00+00,18:30,0.20958083832335328,0.25,0.07407407407407407,629237
629237,N02111K,WE,09/02/2022,2022/11/07 18:30:00+00,18:45,0.22355289421157684,0.25,0.024691358024691357,629238
629239,N02111K,WE,09/02/2022,2022/11/07 19:00:00+00,19:15,0.07984031936127745,0.25,0.0,629240
629299,N02111K,TH,10/02/2022,2022/11/07 09:45:00+00,10:00,0.1217564870259481,0.0,0.0,629300
629310,N02111K,TH,10/02/2022,2022/11/07 12:30:00+00,12:45,0.18762475049900199,0.0,0.012345679012345678,629311
629311,N02111K,TH,10/02/2022,2022/11/07 12:45:00+00,13:00,0.2215568862275449,0.0,0.037037037037037035,629312
629316,N02111K,TH,10/02/2022,2022/11/07 14:00:00+00,14:15,0.22954091816367264,0.25,0.012345679012345678,629317
629319,N02111K,TH,10/02/2022,2022/11/07 14:45:00+00,15:00,0.5169660678642715,0.25,0.04938271604938271,629320
629320,N02111K,TH,10/02/2022,2022/11/07 15:00:00+00,15:15,0.23952095808383234,0.5,0.04938271604938271,629321
629321,N02111K,TH,10/02/2022,2022/11/07 15:15:00+00,15:30,0.13972055888223553,0.25,0.012345679012345678,629322
629322,N02111K,TH,10/02/2022,2022/11/07 15:30:00+00,15:45,0.24750499001996007,0.0,0.012345679012345678,629323
629323,N02111K,TH,10/02/2022,2022/11/07 15:45:00+00,16:00,0.5329341317365269,0.5,0.07407407407407407,629324
629324,N02111K,TH,10/02/2022,2022/11/07 16:00:00+00,16:15,0.437125748502994,0.0,0.08641975308641975,629325
629325,N02111K,TH,10/02/2022,2022/11/07 16:15:00+00,16:30,0.37325349301397204,0.25,0.07407407407407407,629326
629326,N02111K,TH,10/02/2022,2022/11/07 16:30:00+00,16:45,0.24750499001996007,0.0,0.024691358024691357,629327
629327,N02111K,TH,10/02/2022,2022/11/07 16:45:00+00,17:00,0.3592814371257485,0.5,0.08641975308641975,629328
629328,N02111K,TH,10/02/2022,2022/11/07 17:00:00+00,17:15,0.3852295409181637,0.25,0.06172839506172839,629329
629329,N02111K,TH,10/02/2022,2022/11/07 17:15:00+00,17:30,0.46107784431137727,0.25,0.08641975308641975,629330
629330,N02111K,TH,10/02/2022,2022/11/07 17:30:00+00,17:45,0.26746506986027946,0.25,0.04938271604938271,629331
629331,N02111K,TH,10/02/2022,2022/11/07 17:45:00+00,18:00,0.2435129740518962,0.25,0.04938271604938271,629332
629332,N02111K,TH,10/02/2022,2022/11/07 18:00:00+00,18:15,0.3712574850299401,0.25,0.1111111111111111,629333
629333,N02111K,TH,10/02/2022,2022/11/07 18:15:00+00,18:30,0.15568862275449102,0.0,0.012345679012345678,629334
629339,N02111K,TH,10/02/2022,2022/11/07 19:45:00+00,20:00,0.09580838323353294,0.25,0.012345679012345678,629340
629353,N02111K,FR,11/02/2022,2022/11/07 12:15:00+00,12:30,0.2055888223552894,0.25,0.04938271604938271,629354
629355,N02111K,FR,11/02/2022,2022/11/07 12:45:00+00,13:00,0.10978043912175649,0.0,0.012345679012345678,629356
629356,N02111K,FR,11/02/2022,2022/11/07 13:00:00+00,13:15,0.1996007984031936,0.0,0.012345679012345678,629357
629359,N02111K,FR,11/02/2022,2022/11/07 13:45:00+00,14:00,0.23952095808383234,0.25,0.037037037037037035,629360
629360,N02111K,FR,11/02/2022,2022/11/07 14:00:00+00,14:15,0.18363273453093812,0.25,0.012345679012345678,629361
629361,N02111K,FR,11/02/2022,2022/11/07 14:15:00+00,14:30,0.17165668662674652,0.25,0.012345679012345678,629362
629363,N02111K,FR,11/02/2022,2022/11/07 14:45:00+00,15:00,0.28542914171656686,0.25,0.024691358024691357,629364
629364,N02111K,FR,11/02/2022,2022/11/07 15:00:00+00,15:15,0.500998003992016,0.0,0.07407407407407407,629365
629365,N02111K,FR,11/02/2022,2022/11/07 15:15:00+00,15:30,0.35728542914171657,0.0,0.06172839506172839,629366
629366,N02111K,FR,11/02/2022,2022/11/07 15:30:00+00,15:45,0.3972055888223553,0.5,0.12345679012345678,629367
629367,N02111K,FR,11/02/2022,2022/11/07 15:45:00+00,16:00,0.5469061876247505,0.5,0.09876543209876543,629368
629368,N02111K,FR,11/02/2022,2022/11/07 16:00:00+00,16:15,0.7584830339321357,0.25,0.1111111111111111,629369
629369,N02111K,FR,11/02/2022,2022/11/07 16:15:00+00,16:30,0.5748502994011976,0.5,0.13580246913580246,629370
629370,N02111K,FR,11/02/2022,2022/11/07 16:30:00+00,16:45,0.5169660678642715,0.5,0.09876543209876543,629371
629371,N02111K,FR,11/02/2022,2022/11/07 16:45:00+00,17:00,0.5608782435129741,0.25,0.13580246913580246,629372
629372,N02111K,FR,11/02/2022,2022/11/07 17:00:00+00,17:15,0.5548902195608783,0.5,0.12345679012345678,629373
629373,N02111K,FR,11/02/2022,2022/11/07 17:15:00+00,17:30,0.3912175648702595,0.25,0.07407407407407407,629374
629375,N02111K,FR,11/02/2022,2022/11/07 17:45:00+00,18:00,0.21756487025948104,0.0,0.024691358024691357,629376
629376,N02111K,FR,11/02/2022,2022/11/07 18:00:00+00,18:15,0.25349301397205587,0.75,0.06172839506172839,629377
629377,N02111K,FR,11/02/2022,2022/11/07 18:15:00+00,18:30,0.1157684630738523,0.5,0.012345679012345678,629378
629378,N02111K,FR,11/02/2022,2022/11/07 18:30:00+00,18:45,0.22554890219560877,0.25,0.024691358024691357,629379
629379,N02111K,FR,11/02/2022,2022/11/07 18:45:00+00,19:00,0.18163672654690619,0.0,0.06172839506172839,629380
629380,N02111K,FR,11/02/2022,2022/11/07 19:00:00+00,19:15,0.11976047904191617,0.25,0.0,629381
629446,N02111K,FR,11/02/2022,2022/11/07 10:30:00+00,10:45,0.15568862275449102,0.0,0.024691358024691357,629447
629488,N02111K,SA,12/02/2022,2022/11/07 09:30:00+00,09:45,0.12375249500998003,0.0,0.012345679012345678,629489
629491,N02111K,SA,12/02/2022,2022/11/07 10:15:00+00,10:30,0.1277445109780439,0.0,0.0,629492
629494,N02111K,SA,12/02/2022,2022/11/07 11:00:00+00,11:15,0.15568862275449102,0.25,0.024691358024691357,629495
629497,N02111K,SA,12/02/2022,2022/11/07 11:45:00+00,12:00,0.17365269461077845,0.0,0.024691358024691357,629498
629502,N02111K,SA,12/02/2022,2022/11/07 13:00:00+00,13:15,0.09181636726546906,0.0,0.0,629503
629510,N02111K,SA,12/02/2022,2022/11/07 15:00:00+00,15:15,0.16167664670658682,0.0,0.012345679012345678,629511
629516,N02111K,SA,12/02/2022,2022/11/07 16:30:00+00,16:45,0.12574850299401197,0.25,0.0,629517
629517,N02111K,SA,12/02/2022,2022/11/07 16:45:00+00,17:00,0.1277445109780439,0.25,0.012345679012345678,629518
629519,N02111K,SA,12/02/2022,2022/11/07 17:15:00+00,17:30,0.11377245508982035,0.0,0.0,629520
629586,N02111K,SU,13/02/2022,2022/11/07 10:00:00+00,10:15,0.12574850299401197,0.0,0.0,629587
629598,N02111K,SU,13/02/2022,2022/11/07 13:00:00+00,13:15,0.16167664670658682,0.0,0.012345679012345678,629599
629602,N02111K,MO,14/02/2022,2022/11/07 15:00:00+00,15:15,0.49500998003992014,0.25,0.06172839506172839,629603
629603,N02111K,MO,14/02/2022,2022/11/07 15:15:00+00,15:30,0.2435129740518962,0.5,0.04938271604938271,629604
629605,N02111K,MO,14/02/2022,2022/11/07 15:45:00+00,16:00,0.4590818363273453,0.25,0.04938271604938271,629606
629606,N02111K,MO,14/02/2022,2022/11/07 16:00:00+00,16:15,0.46506986027944114,0.25,0.14814814814814814,629607
629608,N02111K,MO,14/02/2022,2022/11/07 16:30:00+00,16:45,0.4091816367265469,0.0,0.07407407407407407,629609
629609,N02111K,MO,14/02/2022,2022/11/07 16:45:00+00,17:00,0.3033932135728543,0.0,0.06172839506172839,629610
629610,N02111K,MO,14/02/2022,2022/11/07 17:00:00+00,17:15,0.2634730538922156,0.5,0.04938271604938271,629611
629611,N02111K,MO,14/02/2022,2022/11/07 17:15:00+00,17:30,0.40119760479041916,0.75,0.13580246913580246,629612
629612,N02111K,MO,14/02/2022,2022/11/07 17:30:00+00,17:45,0.3093812375249501,0.25,0.04938271604938271,629613
629613,N02111K,MO,14/02/2022,2022/11/07 17:45:00+00,18:00,0.26147704590818366,0.25,0.12345679012345678,629614
629614,N02111K,MO,14/02/2022,2022/11/07 18:00:00+00,18:15,0.25149700598802394,0.0,0.037037037037037035,629615
629617,N02111K,MO,14/02/2022,2022/11/07 18:45:00+00,19:00,0.1377245508982036,0.0,0.012345679012345678,629618
629618,N02111K,MO,14/02/2022,2022/11/07 19:00:00+00,19:15,0.15169660678642716,0.25,0.06172839506172839,629619
629651,N02111K,WE,16/02/2022,2022/11/07 16:30:00+00,16:45,0.3273453093812375,0.0,0.06172839506172839,629652
629672,N02111K,TU,15/02/2022,2022/11/07 07:45:00+00,08:00,0.08582834331337326,0.25,0.012345679012345678,629673
629676,N02111K,TU,15/02/2022,2022/11/07 08:45:00+00,09:00,0.23952095808383234,0.0,0.0,629677
629681,N02111K,TU,15/02/2022,2022/11/07 10:00:00+00,10:15,0.15768463073852296,0.25,0.04938271604938271,629682
629685,N02111K,TU,15/02/2022,2022/11/07 11:00:00+00,11:15,0.14570858283433133,0.5,0.012345679012345678,629686
629689,N02111K,TU,15/02/2022,2022/11/07 12:00:00+00,12:15,0.16966067864271456,0.0,0.024691358024691357,629690
629690,N02111K,TU,15/02/2022,2022/11/07 12:15:00+00,12:30,0.12974051896207583,0.5,0.0,629691
629691,N02111K,TU,15/02/2022,2022/11/07 12:30:00+00,12:45,0.09780439121756487,0.0,0.012345679012345678,629692
629696,N02111K,TU,15/02/2022,2022/11/07 13:45:00+00,14:00,0.12375249500998003,0.0,0.0,629697
629698,N02111K,TU,15/02/2022,2022/11/07 14:15:00+00,14:30,0.19161676646706588,0.0,0.024691358024691357,629699
629699,N02111K,TU,15/02/2022,2022/11/07 14:30:00+00,14:45,0.16367265469061876,0.0,0.0,629700
629700,N02111K,TU,15/02/2022,2022/11/07 14:45:00+00,15:00,0.27944111776447106,0.75,0.024691358024691357,629701
629701,N02111K,TU,15/02/2022,2022/11/07 15:00:00+00,15:15,0.4311377245508982,0.25,0.06172839506172839,629702
629703,N02111K,WE,16/02/2022,2022/11/07 16:45:00+00,17:00,0.26746506986027946,0.25,0.07407407407407407,629704
629707,N02111K,WE,16/02/2022,2022/11/07 17:00:00+00,17:15,0.27345309381237526,0.5,0.07407407407407407,629708
629708,N02111K,WE,16/02/2022,2022/11/07 17:15:00+00,17:30,0.3473053892215569,0.5,0.08641975308641975,629709
629709,N02111K,WE,16/02/2022,2022/11/07 17:30:00+00,17:45,0.2215568862275449,0.0,0.037037037037037035,629710
629711,N02111K,WE,16/02/2022,2022/11/07 18:00:00+00,18:15,0.2634730538922156,0.25,0.037037037037037035,629712
629715,N02111K,WE,16/02/2022,2022/11/07 19:00:00+00,19:15,0.11177644710578842,0.25,0.0,629716
629724,N02111K,TU,15/02/2022,2022/11/07 15:45:00+00,16:00,0.405189620758483,0.25,0.04938271604938271,629725
629726,N02111K,TU,15/02/2022,2022/11/07 16:00:00+00,16:15,0.39520958083832336,0.5,0.09876543209876543,629727
629729,N02111K,TU,15/02/2022,2022/11/07 16:15:00+00,16:30,0.34530938123752497,0.0,0.07407407407407407,629730
629732,N02111K,TU,15/02/2022,2022/11/07 16:30:00+00,16:45,0.4291417165668663,0.5,0.12345679012345678,629733
629735,N02111K,TU,15/02/2022,2022/11/07 16:45:00+00,17:00,0.3972055888223553,0.25,0.1111111111111111,629736
629740,N02111K,TU,15/02/2022,2022/11/07 17:00:00+00,17:15,0.24151696606786427,0.25,0.037037037037037035,629741
629743,N02111K,SU,13/02/2022,2022/11/07 13:45:00+00,14:00,0.2155688622754491,0.0,0.06172839506172839,629744
629746,N02111K,TU,15/02/2022,2022/11/07 17:15:00+00,17:30,0.3932135728542914,0.5,0.12345679012345678,629747
629749,N02111K,SU,13/02/2022,2022/11/07 14:00:00+00,14:15,0.15568862275449102,0.0,0.024691358024691357,629750
629752,N02111K,TU,15/02/2022,2022/11/07 17:30:00+00,17:45,0.3652694610778443,0.0,0.07407407407407407,629753
629758,N02111K,TU,15/02/2022,2022/11/07 17:45:00+00,18:00,0.3333333333333333,0.5,0.06172839506172839,629759
629790,N02111K,TH,17/02/2022,2022/11/07 12:30:00+00,12:45,0.18962075848303392,0.0,0.0,629791
629792,N02111K,TH,17/02/2022,2022/11/07 13:00:00+00,13:15,0.249500998003992,0.0,0.012345679012345678,629793
629795,N02111K,TH,17/02/2022,2022/11/07 13:45:00+00,14:00,0.11177644710578842,0.0,0.0,629796
629798,N02111K,TH,17/02/2022,2022/11/07 14:30:00+00,14:45,0.249500998003992,0.25,0.04938271604938271,629799
629800,N02111K,TH,17/02/2022,2022/11/07 15:00:00+00,15:15,0.23552894211576847,0.0,0.012345679012345678,629801
629803,N02111K,TH,17/02/2022,2022/11/07 15:45:00+00,16:00,0.3652694610778443,0.25,0.037037037037037035,629804
629804,N02111K,TH,17/02/2022,2022/11/07 16:00:00+00,16:15,0.35728542914171657,0.75,0.1111111111111111,629805
629806,N02111K,TH,17/02/2022,2022/11/07 16:30:00+00,16:45,0.3193612774451098,0.0,0.07407407407407407,629807
629807,N02111K,TH,17/02/2022,2022/11/07 16:45:00+00,17:00,0.32335329341317365,0.25,0.07407407407407407,629808
629808,N02111K,TH,17/02/2022,2022/11/07 17:00:00+00,17:15,0.36926147704590817,0.25,0.08641975308641975,629809
629809,N02111K,TH,17/02/2022,2022/11/07 17:15:00+00,17:30,0.24750499001996007,0.0,0.024691358024691357,629810
629834,N02111K,TU,15/02/2022,2022/11/07 18:00:00+00,18:15,0.34530938123752497,0.5,0.07407407407407407,629835
629837,N02111K,SU,13/02/2022,2022/11/07 15:00:00+00,15:15,0.20758483033932135,0.25,0.037037037037037035,629838
629842,N02111K,TU,15/02/2022,2022/11/07 18:30:00+00,18:45,0.1497005988023952,0.25,0.024691358024691357,629843
629849,N02111K,TU,15/02/2022,2022/11/07 19:00:00+00,19:15,0.1936127744510978,0.0,0.037037037037037035,629850
629858,N02111K,SU,13/02/2022,2022/11/07 16:30:00+00,16:45,0.09780439121756487,0.0,0.012345679012345678,629859
629862,N02111K,SU,13/02/2022,2022/11/07 16:45:00+00,17:00,0.08782435129740519,0.0,0.012345679012345678,629863
629866,N02111K,SU,13/02/2022,2022/11/07 17:00:00+00,17:15,0.11976047904191617,0.25,0.012345679012345678,629867
629872,N02111K,WE,16/02/2022,2022/11/07 08:15:00+00,08:30,0.16966067864271456,0.0,0.0,629873
629874,N02111K,SU,13/02/2022,2022/11/07 17:30:00+00,17:45,0.08982035928143713,0.0,0.0,629875
629876,N02111K,WE,16/02/2022,2022/11/07 08:30:00+00,08:45,0.26746506986027946,0.0,0.024691358024691357,629877
629880,N02111K,WE,16/02/2022,2022/11/07 08:45:00+00,09:00,0.19161676646706588,0.0,0.0,629881
629884,N02111K,WE,16/02/2022,2022/11/07 09:00:00+00,09:15,0.34930139720558884,0.75,0.07407407407407407,629885
629886,N02111K,SU,13/02/2022,2022/11/07 18:15:00+00,18:30,0.08782435129740519,0.0,0.0,629887
629927,N02111K,MO,14/02/2022,2022/11/07 08:45:00+00,09:00,0.2754491017964072,0.0,0.024691358024691357,629928
629947,N02111K,WE,16/02/2022,2022/11/07 11:45:00+00,12:00,0.1596806387225549,0.0,0.037037037037037035,629948
629948,N02111K,MO,14/02/2022,2022/11/07 10:30:00+00,10:45,0.22554890219560877,0.0,0.04938271604938271,629949
629953,N02111K,MO,14/02/2022,2022/11/07 10:45:00+00,11:00,0.1437125748502994,0.25,0.012345679012345678,629954
629958,N02111K,WE,16/02/2022,2022/11/07 12:45:00+00,13:00,0.1656686626746507,0.25,0.0,629959
629965,N02111K,MO,14/02/2022,2022/11/07 11:45:00+00,12:00,0.12375249500998003,0.25,0.0,629966
629979,N02111K,WE,16/02/2022,2022/11/07 14:00:00+00,14:15,0.2774451097804391,0.5,0.012345679012345678,629980
629982,N02111K,WE,16/02/2022,2022/11/07 14:45:00+00,15:00,0.22355289421157684,0.25,0.012345679012345678,629983
629983,N02111K,WE,16/02/2022,2022/11/07 15:00:00+00,15:15,0.4870259481037924,0.5,0.07407407407407407,629984
629986,N02111K,WE,16/02/2022,2022/11/07 15:45:00+00,16:00,0.17564870259481039,0.0,0.024691358024691357,629987
629988,N02111K,WE,16/02/2022,2022/11/07 16:15:00+00,16:30,0.2754491017964072,0.25,0.06172839506172839,629989
630011,N02111K,MO,21/02/2022,2022/11/07 11:45:00+00,12:00,0.27944111776447106,0.25,0.04938271604938271,630012
630012,N02111K,MO,21/02/2022,2022/11/07 12:00:00+00,12:15,0.0499001996007984,0.25,0.0,630013
630019,N02111K,MO,21/02/2022,2022/11/07 13:45:00+00,14:00,0.10778443113772455,0.25,0.0,630020
630020,N02111K,MO,21/02/2022,2022/11/07 14:00:00+00,14:15,0.1437125748502994,0.0,0.024691358024691357,630021
630022,N02111K,MO,21/02/2022,2022/11/07 14:30:00+00,14:45,0.19161676646706588,0.0,0.012345679012345678,630023
630023,N02111K,MO,21/02/2022,2022/11/07 14:45:00+00,15:00,0.17564870259481039,0.25,0.024691358024691357,630024
630024,N02111K,MO,21/02/2022,2022/11/07 15:00:00+00,15:15,0.21956087824351297,0.0,0.037037037037037035,630025
630025,N02111K,MO,21/02/2022,2022/11/07 15:15:00+00,15:30,0.19161676646706588,0.0,0.024691358024691357,630026
630028,N02111K,MO,21/02/2022,2022/11/07 16:00:00+00,16:15,0.17764471057884232,0.25,0.012345679012345678,630029
630029,N02111K,MO,21/02/2022,2022/11/07 16:15:00+00,16:30,0.2774451097804391,0.0,0.04938271604938271,630030
630031,N02111K,MO,21/02/2022,2022/11/07 16:45:00+00,17:00,0.2315369261477046,0.25,0.04938271604938271,630032
630032,N02111K,MO,21/02/2022,2022/11/07 17:00:00+00,17:15,0.21357285429141717,0.5,0.037037037037037035,630033
630035,N02111K,MO,21/02/2022,2022/11/07 17:30:00+00,17:45,0.19560878243512975,0.25,0.04938271604938271,630036
630036,N02111K,MO,21/02/2022,2022/11/07 17:45:00+00,18:00,0.14570858283433133,0.25,0.024691358024691357,630037
630037,N02111K,MO,21/02/2022,2022/11/07 18:00:00+00,18:15,0.15169660678642716,0.25,0.037037037037037035,630038
630038,N02111K,MO,21/02/2022,2022/11/07 18:15:00+00,18:30,0.19161676646706588,0.5,0.012345679012345678,630039
630041,N02111K,MO,21/02/2022,2022/11/07 19:00:00+00,19:15,0.15768463073852296,0.0,0.012345679012345678,630042
630067,N02111K,SU,20/02/2022,2022/11/07 12:00:00+00,12:15,0.1317365269461078,0.0,0.0,630068
630075,N02111K,SU,20/02/2022,2022/11/07 14:00:00+00,14:15,0.17165668662674652,0.0,0.024691358024691357,630076
630166,N02111K,TH,17/02/2022,2022/11/07 17:30:00+00,17:45,0.2694610778443114,0.25,0.037037037037037035,630167
630170,N02111K,TH,17/02/2022,2022/11/07 17:45:00+00,18:00,0.2654690618762475,0.75,0.07407407407407407,630171
630171,N02111K,SA,19/02/2022,2022/11/07 11:45:00+00,12:00,0.10379241516966067,0.25,0.0,630172
630172,N02111K,TH,17/02/2022,2022/11/07 18:00:00+00,18:15,0.27944111776447106,0.25,0.04938271604938271,630173
630173,N02111K,SA,19/02/2022,2022/11/07 12:00:00+00,12:15,0.15169660678642716,0.0,0.0,630174
630176,N02111K,TH,17/02/2022,2022/11/07 18:30:00+00,18:45,0.20758483033932135,0.0,0.024691358024691357,630177
630182,N02111K,TH,17/02/2022,2022/11/07 19:15:00+00,19:30,0.18762475049900199,0.25,0.06172839506172839,630183
630183,N02111K,SA,19/02/2022,2022/11/07 13:15:00+00,13:30,0.14570858283433133,0.25,0.012345679012345678,630184
630187,N02111K,SA,19/02/2022,2022/11/07 13:45:00+00,14:00,0.17764471057884232,0.0,0.024691358024691357,630188
630189,N02111K,SA,19/02/2022,2022/11/07 14:00:00+00,14:15,0.18562874251497005,0.0,0.0,630190
630201,N02111K,SA,19/02/2022,2022/11/07 15:30:00+00,15:45,0.1217564870259481,0.0,0.012345679012345678,630202
630205,N02111K,SA,19/02/2022,2022/11/07 16:00:00+00,16:15,0.14770459081836326,0.25,0.012345679012345678,630206
630209,N02111K,SA,19/02/2022,2022/11/07 17:00:00+00,17:15,0.10578842315369262,0.0,0.012345679012345678,630210
630210,N02111K,SA,19/02/2022,2022/11/07 17:15:00+00,17:30,0.10578842315369262,0.0,0.0,630211
630211,N02111K,SA,19/02/2022,2022/11/07 17:30:00+00,17:45,0.17165668662674652,0.25,0.012345679012345678,630212
630213,N02111K,SA,19/02/2022,2022/11/07 18:00:00+00,18:15,0.09381237524950099,0.0,0.0,630214
630216,N02111K,SA,19/02/2022,2022/11/07 18:45:00+00,19:00,0.13572854291417166,0.0,0.012345679012345678,630217
630230,N02111K,FR,18/02/2022,2022/11/07 08:30:00+00,08:45,0.25349301397205587,0.25,0.0,630231
630257,N02111K,FR,18/02/2022,2022/11/07 13:00:00+00,13:15,0.18562874251497005,0.0,0.0,630258
630319,N02111K,FR,18/02/2022,2022/11/07 14:30:00+00,14:45,0.18762475049900199,0.0,0.0,630320
630321,N02111K,FR,18/02/2022,2022/11/07 14:45:00+00,15:00,0.2934131736526946,0.25,0.012345679012345678,630322
630323,N02111K,FR,18/02/2022,2022/11/07 15:00:00+00,15:15,0.4291417165668663,0.25,0.06172839506172839,630324
630325,N02111K,FR,18/02/2022,2022/11/07 15:15:00+00,15:30,0.4151696606786427,0.5,0.13580246913580246,630326
630329,N02111K,FR,18/02/2022,2022/11/07 15:45:00+00,16:00,0.3852295409181637,0.5,0.037037037037037035,630330
