,site,day,date,start_time,end_time,flow,cong,dsat,ObjectId
422749,N01151C,TH,30/03/2023,2023/07/04 14:30:00+00,15:45,0.8796992481203008,1.0,0.46511627906976744,422750
422756,N01151C,TH,30/03/2023,2023/07/04 16:15:00+00,17:30,0.7612781954887218,0.4,0.32558139534883723,422757
422768,N01151C,MO,27/03/2023,2023/07/04 09:45:00+00,11:00,0.8721804511278195,1.0,0.36046511627906974,422769
422790,N01151C,MO,27/03/2023,2023/07/04 12:15:00+00,13:30,0.981203007518797,0.8,0.5,422791
422792,N01151C,MO,27/03/2023,2023/07/04 12:45:00+00,14:00,0.8345864661654135,0.6,0.3488372093023256,422793
422796,N01151C,MO,27/03/2023,2023/07/04 13:45:00+00,15:00,0.9060150375939849,0.2,0.5465116279069767,422797
422871,N01151C,FR,31/03/2023,2023/07/04 07:00:00+00,08:15,0.9605263157894737,0.0,0.5232558139534884,422872
422934,N01151C,MO,03/04/2023,2023/07/04 10:30:00+00,11:45,0.8101503759398496,0.8,0.4418604651162791,422935
422936,N01151C,FR,31/03/2023,2023/07/04 07:45:00+00,09:00,0.8627819548872181,0.2,0.45348837209302323,422937
422947,N01151C,FR,31/03/2023,2023/07/04 08:15:00+00,09:30,0.75,0.0,0.46511627906976744,422948
422999,N01151C,MO,03/04/2023,2023/07/04 11:45:00+00,13:00,0.9473684210526315,0.2,0.46511627906976744,423000
423002,N01151C,SU,02/04/2023,2023/07/04 10:15:00+00,11:30,0.575187969924812,0.2,0.1744186046511628,423003
423003,N01151C,SA,01/04/2023,2023/07/04 09:45:00+00,11:00,0.9680451127819549,1.0,0.5116279069767442,423004
423005,N01151C,FR,31/03/2023,2023/07/04 09:15:00+00,10:30,0.9793233082706767,0.0,0.5,423006
423010,N01151C,FR,31/03/2023,2023/07/04 09:30:00+00,10:45,0.8477443609022557,0.4,0.3953488372093023,423011
423014,N01151C,MO,03/04/2023,2023/07/04 12:30:00+00,13:45,0.9078947368421053,0.2,0.6162790697674418,423015
423031,N01151C,FR,31/03/2023,2023/07/04 13:45:00+00,15:00,0.9981203007518797,1.0,0.6511627906976745,423032
423035,N01151C,FR,31/03/2023,2023/07/04 14:45:00+00,16:00,1.0,0.4,0.5697674418604651,423036
423036,N01151C,FR,31/03/2023,2023/07/04 15:00:00+00,16:15,0.731203007518797,0.2,0.5348837209302325,423037
423040,N01151C,FR,31/03/2023,2023/07/04 16:00:00+00,17:15,0.9060150375939849,0.0,0.47674418604651164,423041
423041,N01151C,FR,31/03/2023,2023/07/04 16:15:00+00,17:30,0.8233082706766918,0.4,0.47674418604651164,423042
423053,N01151C,SA,01/04/2023,2023/07/04 10:30:00+00,11:45,0.8834586466165414,0.6,0.47674418604651164,423054
423084,N01151C,MO,03/04/2023,2023/07/04 15:00:00+00,16:15,0.793233082706767,0.0,0.5116279069767442,423085
423085,N01151C,MO,03/04/2023,2023/07/04 15:15:00+00,16:30,0.8740601503759399,0.4,0.46511627906976744,423086
423087,N01151C,MO,03/04/2023,2023/07/04 15:45:00+00,17:00,0.8458646616541353,0.0,0.4069767441860465,423088
423090,N01151C,MO,03/04/2023,2023/07/04 16:30:00+00,17:45,0.7086466165413534,0.8,0.4186046511627907,423091
423113,N01151C,SA,01/04/2023,2023/07/04 12:30:00+00,13:45,0.881578947368421,0.0,0.5581395348837209,423114
423117,N01151C,SU,02/04/2023,2023/07/04 13:30:00+00,14:45,0.8872180451127819,0.8,0.4883720930232558,423118
423126,N01151C,SU,02/04/2023,2023/07/04 14:15:00+00,15:30,0.8270676691729323,0.6,0.4186046511627907,423127
423131,N01151C,SA,01/04/2023,2023/07/04 14:00:00+00,15:15,0.9229323308270677,1.0,0.4186046511627907,423132
423146,N01151C,SA,01/04/2023,2023/07/04 15:15:00+00,16:30,0.9868421052631579,0.0,0.4418604651162791,423147
423158,N01151C,SA,01/04/2023,2023/07/04 17:45:00+00,19:00,0.5507518796992481,0.0,0.26744186046511625,423159
423168,N01151C,MO,03/04/2023,2023/07/04 05:15:00+00,06:30,0.2706766917293233,0.0,0.3953488372093023,423169
423174,N01151C,SU,02/04/2023,2023/07/04 17:30:00+00,18:45,0.6033834586466166,0.0,0.5116279069767442,423175
423185,N01151C,MO,03/04/2023,2023/07/04 07:15:00+00,08:30,0.9530075187969925,0.0,0.37209302325581395,423186
423187,N01151C,MO,03/04/2023,2023/07/04 07:30:00+00,08:45,0.9398496240601504,0.2,0.47674418604651164,423188
423196,N01151C,MO,03/04/2023,2023/07/04 08:45:00+00,10:00,0.8195488721804511,0.0,0.46511627906976744,423197
423228,N01151C,WE,05/04/2023,2023/07/04 14:30:00+00,15:45,0.9586466165413534,0.4,0.4418604651162791,423229
423230,N01151C,WE,05/04/2023,2023/07/04 15:00:00+00,16:15,0.7368421052631579,0.2,0.43023255813953487,423231
423234,N01151C,WE,05/04/2023,2023/07/04 16:00:00+00,17:15,0.8890977443609023,0.6,0.5,423235
423235,N01151C,WE,05/04/2023,2023/07/04 16:15:00+00,17:30,0.7161654135338346,0.2,0.47674418604651164,423236
423236,N01151C,WE,05/04/2023,2023/07/04 16:30:00+00,17:45,0.9605263157894737,1.0,0.5930232558139535,423237
423237,N01151C,WE,05/04/2023,2023/07/04 16:45:00+00,18:00,0.7838345864661654,1.0,0.37209302325581395,423238
423247,N01151C,WE,05/04/2023,2023/07/04 19:15:00+00,20:30,0.5657894736842105,0.0,0.1744186046511628,423248
423267,N01151C,TH,06/04/2023,2023/07/04 12:15:00+00,13:30,0.9323308270676691,0.4,0.8488372093023255,423268
423291,N01151C,FR,07/04/2023,2023/07/04 14:30:00+00,15:45,0.9116541353383458,0.0,0.5581395348837209,423292
423294,N01151C,FR,07/04/2023,2023/07/04 15:15:00+00,16:30,0.7255639097744361,0.6,0.3372093023255814,423295
423338,N01151C,TH,06/04/2023,2023/07/04 13:15:00+00,14:30,0.8327067669172933,0.4,0.4418604651162791,423339
423339,N01151C,TU,04/04/2023,2023/07/04 11:15:00+00,12:30,0.9962406015037594,0.4,0.5930232558139535,423340
423348,N01151C,TH,06/04/2023,2023/07/04 13:45:00+00,15:00,0.9962406015037594,0.4,0.5581395348837209,423349
423349,N01151C,TU,04/04/2023,2023/07/04 11:45:00+00,13:00,0.8740601503759399,0.6,0.5465116279069767,423350
423379,N01151C,WE,05/04/2023,2023/07/04 06:30:00+00,07:45,0.8515037593984962,0.4,0.47674418604651164,423380
423381,N01151C,WE,05/04/2023,2023/07/04 07:00:00+00,08:15,0.9323308270676691,0.4,0.45348837209302323,423382
423382,N01151C,WE,05/04/2023,2023/07/04 07:15:00+00,08:30,0.9135338345864662,0.6,0.5348837209302325,423383
423383,N01151C,WE,05/04/2023,2023/07/04 07:30:00+00,08:45,0.9492481203007519,0.0,0.3953488372093023,423384
423388,N01151C,WE,05/04/2023,2023/07/04 08:45:00+00,10:00,0.9492481203007519,0.8,0.47674418604651164,423389
423389,N01151C,WE,05/04/2023,2023/07/04 09:00:00+00,10:15,0.9624060150375939,0.2,0.5232558139534884,423390
423391,N01151C,WE,05/04/2023,2023/07/04 09:30:00+00,10:45,0.9661654135338346,0.0,0.32558139534883723,423392
423392,N01151C,WE,05/04/2023,2023/07/04 09:45:00+00,11:00,0.9116541353383458,0.0,0.7790697674418605,423393
423404,N01151C,TH,06/04/2023,2023/07/04 14:30:00+00,15:45,0.9586466165413534,0.8,0.47674418604651164,423405
423416,N01151C,TU,04/04/2023,2023/07/04 13:00:00+00,14:15,0.9981203007518797,1.0,0.3953488372093023,423417
423450,N01151C,FR,07/04/2023,2023/07/04 10:45:00+00,12:00,0.9492481203007519,0.4,0.5,423451
423451,N01151C,FR,07/04/2023,2023/07/04 11:00:00+00,12:15,0.9379699248120301,0.0,0.47674418604651164,423452
423458,N01151C,FR,07/04/2023,2023/07/04 12:45:00+00,14:00,0.9323308270676691,0.0,0.5348837209302325,423459
423465,N01151C,TH,06/04/2023,2023/07/04 15:45:00+00,17:00,0.806390977443609,0.4,0.3953488372093023,423466
423469,N01151C,TH,06/04/2023,2023/07/04 16:00:00+00,17:15,0.8421052631578947,0.4,0.47674418604651164,423470
423471,N01151C,TH,06/04/2023,2023/07/04 06:15:00+00,07:30,0.7236842105263158,0.4,0.5,423472
423486,N01151C,TU,04/04/2023,2023/07/04 15:00:00+00,16:15,0.9116541353383458,1.0,0.5,423487
423490,N01151C,TU,04/04/2023,2023/07/04 15:15:00+00,16:30,1.0,0.8,0.45348837209302323,423491
423495,N01151C,TU,04/04/2023,2023/07/04 16:30:00+00,17:45,0.8345864661654135,0.2,0.5,423496
423539,N01151C,TH,06/04/2023,2023/07/04 09:00:00+00,10:15,0.9492481203007519,0.8,0.4069767441860465,423540
423546,N01151C,TH,06/04/2023,2023/07/04 19:30:00+00,20:45,0.7330827067669173,0.0,0.5465116279069767,423547
423570,N01151C,TU,04/04/2023,2023/07/04 06:15:00+00,07:30,0.9492481203007519,0.4,0.6744186046511628,423571
423578,N01151C,TU,04/04/2023,2023/07/04 07:15:00+00,08:30,0.924812030075188,0.0,0.46511627906976744,423579
423582,N01151C,TU,04/04/2023,2023/07/04 07:45:00+00,09:00,0.9172932330827067,0.2,0.5465116279069767,423583
423591,N01151C,TU,04/04/2023,2023/07/04 09:00:00+00,10:15,0.7969924812030075,0.0,0.627906976744186,423592
423668,N01151C,SA,08/04/2023,2023/07/04 14:30:00+00,15:45,0.7725563909774437,0.0,0.38372093023255816,423669
423679,N01151C,MO,10/04/2023,2023/07/04 17:00:00+00,18:15,0.6372180451127819,0.0,0.47674418604651164,423680
423751,N01151C,SA,08/04/2023,2023/07/04 16:00:00+00,17:15,0.8214285714285714,0.4,0.4069767441860465,423752
423754,N01151C,TU,11/04/2023,2023/07/04 06:15:00+00,07:30,0.7537593984962406,0.0,0.6744186046511628,423755
423757,N01151C,SA,08/04/2023,2023/07/04 16:15:00+00,17:30,0.7255639097744361,0.0,0.32558139534883723,423758
423759,N01151C,MO,10/04/2023,2023/07/04 18:30:00+00,19:45,0.37593984962406013,0.0,0.5,423760
423786,N01151C,MO,10/04/2023,2023/07/04 13:15:00+00,14:30,0.7744360902255639,0.4,0.3953488372093023,423787
423787,N01151C,MO,10/04/2023,2023/07/04 13:30:00+00,14:45,0.8778195488721805,0.8,0.45348837209302323,423788
423797,N01151C,MO,10/04/2023,2023/07/04 16:00:00+00,17:15,0.6278195488721805,0.0,0.5348837209302325,423798
423808,N01151C,TU,11/04/2023,2023/07/04 07:15:00+00,08:30,0.9210526315789473,0.0,0.47674418604651164,423809
423902,N01151C,TU,11/04/2023,2023/07/04 10:30:00+00,11:45,0.9511278195488722,0.0,0.5,423903
423903,N01151C,TU,11/04/2023,2023/07/04 10:45:00+00,12:00,0.9624060150375939,0.0,0.45348837209302323,423904
423904,N01151C,TU,11/04/2023,2023/07/04 11:00:00+00,12:15,0.9210526315789473,0.2,0.45348837209302323,423905
423910,N01151C,TU,11/04/2023,2023/07/04 12:30:00+00,13:45,0.9492481203007519,0.2,0.6162790697674418,423911
423913,N01151C,TU,11/04/2023,2023/07/04 13:15:00+00,14:30,0.9473684210526315,0.0,0.5581395348837209,423914
423914,N01151C,TU,11/04/2023,2023/07/04 13:30:00+00,14:45,0.943609022556391,0.4,0.5,423915
423921,N01151C,TU,11/04/2023,2023/07/04 15:15:00+00,16:30,0.9454887218045113,0.4,0.4186046511627907,423922
423922,N01151C,TU,11/04/2023,2023/07/04 15:30:00+00,16:45,1.0,0.6,0.5232558139534884,423923
423923,N01151C,TU,11/04/2023,2023/07/04 15:45:00+00,17:00,0.7236842105263158,0.4,0.47674418604651164,423924
423925,N01151C,TU,11/04/2023,2023/07/04 16:15:00+00,17:30,0.7857142857142857,0.6,0.43023255813953487,423926
423927,N01151C,TU,11/04/2023,2023/07/04 16:45:00+00,18:00,0.7781954887218046,0.0,0.313953488372093,423928
423951,N01151C,SA,08/04/2023,2023/07/04 10:15:00+00,11:30,0.8646616541353384,0.2,0.38372093023255816,423952
423985,N01151C,SU,09/04/2023,2023/07/04 13:15:00+00,14:30,0.6560150375939849,0.4,0.5,423986
423986,N01151C,SA,08/04/2023,2023/07/04 12:30:00+00,13:45,0.9642857142857143,0.6,0.45348837209302323,423987
423987,N01151C,SU,09/04/2023,2023/07/04 13:30:00+00,14:45,0.6917293233082706,0.4,0.5348837209302325,423988
423988,N01151C,SA,08/04/2023,2023/07/04 12:45:00+00,14:00,0.8928571428571429,0.0,0.43023255813953487,423989
424011,N01151C,WE,12/04/2023,2023/07/04 08:30:00+00,09:45,0.9379699248120301,0.0,0.5348837209302325,424012
424022,N01151C,WE,12/04/2023,2023/07/04 11:15:00+00,12:30,0.7857142857142857,0.2,0.47674418604651164,424023
424040,N01151C,WE,12/04/2023,2023/07/04 15:15:00+00,16:30,0.924812030075188,0.8,0.5,424041
424041,N01151C,WE,12/04/2023,2023/07/04 15:30:00+00,16:45,0.731203007518797,0.0,0.3953488372093023,424042
424043,N01151C,WE,12/04/2023,2023/07/04 16:00:00+00,17:15,0.7913533834586466,0.2,0.46511627906976744,424044
424052,N01151C,TH,13/04/2023,2023/07/04 06:45:00+00,08:00,0.8721804511278195,0.0,0.5116279069767442,424053
424055,N01151C,FR,14/04/2023,2023/07/04 07:45:00+00,09:00,0.7988721804511278,0.2,0.4069767441860465,424056
424059,N01151C,FR,14/04/2023,2023/07/04 08:00:00+00,09:15,0.9605263157894737,1.0,0.6162790697674418,424060
424089,N01151C,FR,14/04/2023,2023/07/04 09:15:00+00,10:30,0.8045112781954887,0.2,0.4069767441860465,424090
424090,N01151C,TH,13/04/2023,2023/07/04 08:15:00+00,09:30,0.9624060150375939,0.0,0.4418604651162791,424091
424099,N01151C,SA,15/04/2023,2023/07/04 08:45:00+00,10:00,0.7631578947368421,0.0,0.37209302325581395,424100
424151,N01151C,TH,13/04/2023,2023/07/04 09:00:00+00,10:15,0.7875939849624061,0.0,0.4069767441860465,424152
424155,N01151C,FR,14/04/2023,2023/07/04 10:15:00+00,11:30,0.8966165413533834,0.0,0.5930232558139535,424156
424167,N01151C,FR,14/04/2023,2023/07/04 10:45:00+00,12:00,0.9285714285714286,0.2,0.5,424168
424217,N01151C,TH,13/04/2023,2023/07/04 10:15:00+00,11:30,0.7969924812030075,0.4,0.5,424218
424218,N01151C,FR,14/04/2023,2023/07/04 11:30:00+00,12:45,0.9661654135338346,0.6,0.6744186046511628,424219
424267,N01151C,TH,13/04/2023,2023/07/04 06:00:00+00,07:15,0.5582706766917294,0.2,0.4883720930232558,424268
424268,N01151C,TH,13/04/2023,2023/07/04 06:15:00+00,07:30,0.849624060150376,0.0,0.7674418604651163,424269
424280,N01151C,TH,13/04/2023,2023/07/04 12:00:00+00,13:15,0.9661654135338346,0.0,0.6627906976744186,424281
424283,N01151C,SA,15/04/2023,2023/07/04 12:30:00+00,13:45,0.9210526315789473,0.0,0.5348837209302325,424284
424287,N01151C,SA,15/04/2023,2023/07/04 12:45:00+00,14:00,0.7800751879699248,0.0,0.46511627906976744,424288
424303,N01151C,SA,15/04/2023,2023/07/04 13:45:00+00,15:00,0.9774436090225563,0.4,0.46511627906976744,424304
424304,N01151C,TH,13/04/2023,2023/07/04 13:30:00+00,14:45,0.9135338345864662,0.2,0.5,424305
424308,N01151C,FR,14/04/2023,2023/07/04 14:45:00+00,16:00,0.8327067669172933,0.0,0.3953488372093023,424309
424311,N01151C,FR,14/04/2023,2023/07/04 15:30:00+00,16:45,0.9924812030075187,0.0,0.6627906976744186,424312
424316,N01151C,FR,14/04/2023,2023/07/04 16:45:00+00,18:00,0.7706766917293233,0.6,0.4883720930232558,424317
424323,N01151C,FR,14/04/2023,2023/07/04 18:30:00+00,19:45,0.7236842105263158,0.2,0.4069767441860465,424324
424333,N01151C,SA,15/04/2023,2023/07/04 14:15:00+00,15:30,0.8909774436090225,0.0,0.5,424334
424336,N01151C,SA,15/04/2023,2023/07/04 14:30:00+00,15:45,0.9135338345864662,0.0,0.45348837209302323,424337
424339,N01151C,SA,15/04/2023,2023/07/04 14:45:00+00,16:00,0.8796992481203008,0.8,0.4883720930232558,424340
424345,N01151C,SA,15/04/2023,2023/07/04 15:15:00+00,16:30,0.900375939849624,0.0,0.5116279069767442,424346
424350,N01151C,TH,13/04/2023,2023/07/04 15:15:00+00,16:30,0.9454887218045113,0.8,0.43023255813953487,424351
424351,N01151C,SA,15/04/2023,2023/07/04 15:45:00+00,17:00,0.8233082706766918,0.0,0.5465116279069767,424352
424353,N01151C,TH,13/04/2023,2023/07/04 15:30:00+00,16:45,0.9135338345864662,0.4,0.5348837209302325,424354
424357,N01151C,SA,15/04/2023,2023/07/04 16:15:00+00,17:30,0.8233082706766918,0.0,0.4418604651162791,424358
424369,N01151C,SA,15/04/2023,2023/07/04 17:15:00+00,18:30,0.7142857142857143,0.0,0.45348837209302323,424370
424395,N01151C,TH,13/04/2023,2023/07/04 19:00:00+00,20:15,0.8120300751879699,0.0,0.36046511627906974,424396
424434,N01151C,WE,19/04/2023,2023/07/04 16:45:00+00,18:00,0.8703007518796992,0.6,0.46511627906976744,424435
424440,N01151C,SU,16/04/2023,2023/07/04 14:00:00+00,15:15,0.9774436090225563,0.2,0.5,424441
424441,N01151C,WE,19/04/2023,2023/07/04 17:15:00+00,18:30,0.6616541353383458,0.2,0.4418604651162791,424442
424443,N01151C,TU,18/04/2023,2023/07/04 12:30:00+00,13:45,0.8890977443609023,0.6,0.6395348837209303,424444
424448,N01151C,TU,18/04/2023,2023/07/04 13:45:00+00,15:00,0.8853383458646616,0.0,0.627906976744186,424449
424451,N01151C,TU,18/04/2023,2023/07/04 14:30:00+00,15:45,0.9736842105263158,0.4,0.6395348837209303,424452
424461,N01151C,TU,18/04/2023,2023/07/04 17:00:00+00,18:15,0.6691729323308271,0.2,0.4069767441860465,424462
424463,N01151C,TU,18/04/2023,2023/07/04 17:30:00+00,18:45,0.8233082706766918,0.8,0.47674418604651164,424464
424491,N01151C,MO,17/04/2023,2023/07/04 10:45:00+00,12:00,0.9548872180451128,0.0,0.4883720930232558,424492
424537,N01151C,TU,18/04/2023,2023/07/04 06:15:00+00,07:30,0.900375939849624,0.0,0.46511627906976744,424538
424542,N01151C,TU,18/04/2023,2023/07/04 07:30:00+00,08:45,0.9642857142857143,0.2,0.5930232558139535,424543
424545,N01151C,TU,18/04/2023,2023/07/04 08:15:00+00,09:30,0.8552631578947368,0.4,0.4186046511627907,424546
424552,N01151C,TU,18/04/2023,2023/07/04 10:00:00+00,11:15,0.956766917293233,0.4,0.5116279069767442,424553
424555,N01151C,TU,18/04/2023,2023/07/04 10:45:00+00,12:00,0.9548872180451128,0.0,0.45348837209302323,424556
424560,N01151C,MO,17/04/2023,2023/07/04 12:00:00+00,13:15,0.9097744360902256,0.4,0.5813953488372093,424561
424569,N01151C,SU,16/04/2023,2023/07/04 15:15:00+00,16:30,0.7763157894736842,0.0,0.38372093023255816,424570
424575,N01151C,MO,17/04/2023,2023/07/04 12:45:00+00,14:00,0.9304511278195489,1.0,0.46511627906976744,424576
424580,N01151C,MO,17/04/2023,2023/07/04 13:00:00+00,14:15,0.9041353383458647,0.2,0.5697674418604651,424581
424582,N01151C,MO,17/04/2023,2023/07/04 13:30:00+00,14:45,0.8439849624060151,0.0,0.4418604651162791,424583
424583,N01151C,MO,17/04/2023,2023/07/04 13:45:00+00,15:00,0.9210526315789473,0.6,0.5232558139534884,424584
424585,N01151C,MO,17/04/2023,2023/07/04 14:15:00+00,15:30,0.8928571428571429,0.0,0.5232558139534884,424586
424586,N01151C,MO,17/04/2023,2023/07/04 14:30:00+00,15:45,0.8947368421052632,0.0,0.6162790697674418,424587
424589,N01151C,MO,17/04/2023,2023/07/04 15:15:00+00,16:30,0.7913533834586466,0.2,0.4418604651162791,424590
424597,N01151C,MO,17/04/2023,2023/07/04 17:15:00+00,18:30,0.5375939849624061,0.4,0.3023255813953488,424598
424655,N01151C,TH,20/04/2023,2023/07/04 06:30:00+00,07:45,0.924812030075188,0.4,0.4418604651162791,424656
424663,N01151C,TH,20/04/2023,2023/07/04 08:30:00+00,09:45,0.8214285714285714,1.0,0.4186046511627907,424664
424670,N01151C,TH,20/04/2023,2023/07/04 10:15:00+00,11:30,0.9473684210526315,0.8,0.5348837209302325,424671
424671,N01151C,TH,20/04/2023,2023/07/04 10:30:00+00,11:45,0.900375939849624,0.4,0.5348837209302325,424672
424677,N01151C,TH,20/04/2023,2023/07/04 12:00:00+00,13:15,0.9191729323308271,1.0,0.6744186046511628,424678
424678,N01151C,TH,20/04/2023,2023/07/04 12:15:00+00,13:30,0.924812030075188,0.0,0.5232558139534884,424679
424681,N01151C,TH,20/04/2023,2023/07/04 13:00:00+00,14:15,0.8421052631578947,0.0,0.4418604651162791,424682
424744,N01151C,WE,19/04/2023,2023/07/04 06:15:00+00,07:30,0.8120300751879699,0.4,0.3953488372093023,424745
424763,N01151C,MO,17/04/2023,2023/07/04 07:00:00+00,08:15,0.8383458646616542,0.0,0.43023255813953487,424764
424772,N01151C,MO,17/04/2023,2023/07/04 07:45:00+00,09:00,0.868421052631579,0.6,0.5,424773
424773,N01151C,WE,19/04/2023,2023/07/04 08:45:00+00,10:00,0.9229323308270677,0.4,0.5930232558139535,424774
424782,N01151C,MO,17/04/2023,2023/07/04 09:00:00+00,10:15,0.7875939849624061,0.2,0.5,424783
424784,N01151C,MO,17/04/2023,2023/07/04 09:15:00+00,10:30,0.9736842105263158,0.0,0.5697674418604651,424785
424787,N01151C,WE,19/04/2023,2023/07/04 10:30:00+00,11:45,0.9473684210526315,0.8,0.4883720930232558,424788
424788,N01151C,MO,17/04/2023,2023/07/04 09:45:00+00,11:00,0.9906015037593985,0.2,0.4186046511627907,424789
424792,N01151C,MO,17/04/2023,2023/07/04 10:15:00+00,11:30,0.8477443609022557,0.4,0.43023255813953487,424793
424827,N01151C,SU,23/04/2023,2023/07/04 10:45:00+00,12:00,0.7763157894736842,0.6,0.43023255813953487,424828
424830,N01151C,TH,20/04/2023,2023/07/04 14:00:00+00,15:15,0.9135338345864662,0.6,0.4883720930232558,424831
424836,N01151C,TH,20/04/2023,2023/07/04 14:45:00+00,16:00,0.9266917293233082,0.0,0.4883720930232558,424837
424837,N01151C,SU,23/04/2023,2023/07/04 12:15:00+00,13:30,0.9191729323308271,0.4,0.47674418604651164,424838
424858,N01151C,SU,23/04/2023,2023/07/04 15:30:00+00,16:45,0.6898496240601504,0.4,0.36046511627906974,424859
424864,N01151C,FR,21/04/2023,2023/07/04 14:45:00+00,16:00,0.8214285714285714,0.0,0.37209302325581395,424865
424879,N01151C,TH,20/04/2023,2023/07/04 16:45:00+00,18:00,0.6898496240601504,0.2,0.36046511627906974,424880
424885,N01151C,FR,21/04/2023,2023/07/04 15:30:00+00,16:45,0.9078947368421053,0.4,0.38372093023255816,424886
424901,N01151C,MO,24/04/2023,2023/07/04 06:45:00+00,08:00,0.8947368421052632,0.2,0.5232558139534884,424902
424907,N01151C,TH,20/04/2023,2023/07/04 17:45:00+00,19:00,0.8439849624060151,0.6,0.5465116279069767,424908
424908,N01151C,MO,24/04/2023,2023/07/04 07:00:00+00,08:15,0.9342105263157895,0.2,0.47674418604651164,424909
424913,N01151C,FR,21/04/2023,2023/07/04 16:30:00+00,17:45,0.7011278195488722,0.2,0.4186046511627907,424914
424914,N01151C,TH,20/04/2023,2023/07/04 18:00:00+00,19:15,0.8101503759398496,0.6,0.5581395348837209,424915
424922,N01151C,MO,24/04/2023,2023/07/04 07:30:00+00,08:45,0.7650375939849624,0.0,0.313953488372093,424923
424973,N01151C,TH,20/04/2023,2023/07/04 18:45:00+00,20:00,0.6409774436090225,0.0,0.3023255813953488,424974
424984,N01151C,FR,21/04/2023,2023/07/04 17:45:00+00,19:00,0.7669172932330827,0.4,0.32558139534883723,424985
424990,N01151C,FR,21/04/2023,2023/07/04 18:00:00+00,19:15,0.7725563909774437,0.6,0.3953488372093023,424991
425029,N01151C,MO,24/04/2023,2023/07/04 08:30:00+00,09:45,0.8609022556390977,0.2,0.6744186046511628,425030
425042,N01151C,MO,24/04/2023,2023/07/04 09:15:00+00,10:30,0.8289473684210527,0.0,0.3488372093023256,425043
425047,N01151C,FR,21/04/2023,2023/07/04 07:00:00+00,08:15,0.8703007518796992,0.0,0.47674418604651164,425048
425059,N01151C,FR,21/04/2023,2023/07/04 08:00:00+00,09:15,0.943609022556391,1.0,0.5930232558139535,425060
425063,N01151C,FR,21/04/2023,2023/07/04 09:00:00+00,10:15,0.9680451127819549,0.2,0.46511627906976744,425064
425082,N01151C,FR,21/04/2023,2023/07/04 13:45:00+00,15:00,0.9417293233082706,0.0,0.6744186046511628,425083
425141,N01151C,MO,24/04/2023,2023/07/04 12:45:00+00,14:00,0.8552631578947368,0.0,0.4883720930232558,425142
425142,N01151C,SA,22/04/2023,2023/07/04 11:00:00+00,12:15,0.9135338345864662,0.2,0.46511627906976744,425143
425174,N01151C,MO,24/04/2023,2023/07/04 15:30:00+00,16:45,0.9492481203007519,0.8,0.5232558139534884,425175
425177,N01151C,MO,24/04/2023,2023/07/04 15:45:00+00,17:00,0.7744360902255639,0.4,0.32558139534883723,425178
425186,N01151C,MO,24/04/2023,2023/07/04 16:30:00+00,17:45,0.8890977443609023,0.8,0.47674418604651164,425187
425190,N01151C,SA,22/04/2023,2023/07/04 15:00:00+00,16:15,0.8515037593984962,0.4,0.4418604651162791,425191
425202,N01151C,TH,27/04/2023,2023/07/04 08:45:00+00,10:00,0.9210526315789473,0.4,0.5697674418604651,425203
425206,N01151C,TH,27/04/2023,2023/07/04 09:45:00+00,11:00,0.8026315789473685,0.2,0.5116279069767442,425207
425210,N01151C,TH,27/04/2023,2023/07/04 10:45:00+00,12:00,0.9887218045112782,0.6,0.5232558139534884,425211
425237,N01151C,TH,27/04/2023,2023/07/04 16:30:00+00,17:45,0.8533834586466166,0.0,0.3488372093023256,425238
425264,N01151C,TH,27/04/2023,2023/07/04 18:15:00+00,19:30,0.9135338345864662,0.0,0.4069767441860465,425265
425276,N01151C,TU,25/04/2023,2023/07/04 07:30:00+00,08:45,0.8421052631578947,0.0,0.47674418604651164,425277
425281,N01151C,TU,25/04/2023,2023/07/04 07:45:00+00,09:00,0.8270676691729323,0.0,0.5348837209302325,425282
425302,N01151C,TU,25/04/2023,2023/07/04 08:30:00+00,09:45,0.9078947368421053,0.4,0.6627906976744186,425303
425316,N01151C,TU,25/04/2023,2023/07/04 09:00:00+00,10:15,0.806390977443609,0.0,0.5232558139534884,425317
425323,N01151C,TU,25/04/2023,2023/07/04 09:15:00+00,10:30,0.9266917293233082,0.4,0.5232558139534884,425324
425414,N01151C,FR,28/04/2023,2023/07/04 16:15:00+00,17:30,0.7875939849624061,0.0,0.43023255813953487,425415
425416,N01151C,FR,28/04/2023,2023/07/04 16:45:00+00,18:00,0.6221804511278195,0.4,0.3372093023255814,425417
425420,N01151C,FR,28/04/2023,2023/07/04 17:45:00+00,19:00,0.7819548872180451,0.0,0.3023255813953488,425421
425421,N01151C,FR,28/04/2023,2023/07/04 18:00:00+00,19:15,0.6729323308270677,0.2,0.3023255813953488,425422
425473,N01151C,WE,26/04/2023,2023/07/04 14:00:00+00,15:15,0.8928571428571429,0.2,0.5232558139534884,425474
425476,N01151C,TU,25/04/2023,2023/07/04 13:15:00+00,14:30,0.9943609022556391,0.2,0.4418604651162791,425477
425478,N01151C,WE,26/04/2023,2023/07/04 14:15:00+00,15:30,0.9680451127819549,0.2,0.4883720930232558,425479
425481,N01151C,TU,25/04/2023,2023/07/04 13:30:00+00,14:45,0.7725563909774437,0.4,0.37209302325581395,425482
425580,N01151C,WE,26/04/2023,2023/07/04 19:00:00+00,20:15,0.7180451127819549,0.2,0.3488372093023256,425581
